 Time [s],Channel 1-Analog,Channel 2-Analog,Channel 3-Analog, Time [s],Channel 0-Digital
0.870000000000000, -0.00703, 0.00506, 0.00670, , 
0.880000000000000, -0.01221, -0.00519, 0.00670, , 
0.890000000000000, -0.00703, -0.00519, 0.00670, , 
0.900000000000000, -0.01221, -0.00519, 0.00670, , 
0.910000000000000, -0.00703, -0.00007, 0.00670, , 
0.920000000000000, -0.00703, -0.00007, 0.00670, , 
0.930000000000000, -0.00703, -0.00007, 0.00670, , 
0.940000000000000, -0.00703, -0.00007, 0.00670, , 
0.950000000000000, -0.01221, -0.00007, 0.00670, , 
0.960000000000000, -0.00703, -0.00519, 0.00670, , 
0.970000000000000, -0.00703, -0.00519, 0.00153, , 
0.980000000000000, -0.01221, -0.00519, 0.00670, , 
0.990000000000000, -0.00703, -0.00007, 0.00670, , 
1.000000000000000, -0.00703, -0.00007, 0.00670, , 
1.010000000000000, -0.00703, -0.00007, 0.00670, , 
1.020000000000000, -0.00703, -0.00519, 0.00153, , 
1.030000000000000, -0.00703, -0.00007, 0.00670, , 
1.040000000000000, -0.01221, -0.00007, 0.00670, , 
1.050000000000000, -0.00703, -0.00519, 0.00670, , 
1.060000000000000, -0.00703, -0.00519, 0.00670, , 
1.070000000000000, -0.00703, -0.00007, 0.00670, , 
1.080000000000000, -0.00703, -0.00519, 0.00670, , 
1.090000000000000, -0.00703, -0.00519, 0.00670, , 
1.100000000000000, -0.01221, -0.00519, 0.00670, , 
1.110000000000000, -0.00703, -0.00519, 0.00153, , 
1.120000000000000, -0.00703, -0.00519, 0.00670, , 
1.130000000000000, -0.00703, -0.00007, 0.00670, , 
1.140000000000000, -0.01221, -0.00007, 0.00670, , 
1.150000000000000, -0.00703, -0.00007, 0.00670, , 
1.160000000000000, -0.00703, -0.00519, 0.00670, , 
1.170000000000000, -0.01221, -0.00007, 0.00670, , 
1.180000000000000, -0.00703, -0.00007, 0.00670, , 
1.190000000000000, -0.00703, -0.00519, 0.00670, , 
1.200000000000000, -0.00703, -0.00007, 0.00670, , 
1.210000000000000, -0.00703, -0.00519, 0.00670, , 
1.220000000000000, -0.00703, -0.00007, 0.00670, , 
1.230000000000000, -0.00703, -0.00519, 0.00670, , 
1.240000000000000, -0.00703, -0.00007, 0.00670, , 
1.250000000000000, -0.00703, -0.00519, 0.00670, , 
1.260000000000000, -0.00703, -0.00519, 0.00153, , 
1.270000000000000, -0.00703, -0.00007, 0.00670, , 
1.280000000000000, -0.00703, -0.00007, 0.00670, , 
1.290000000000000, -0.00703, -0.00007, 0.00670, , 
1.300000000000000, -0.00703, -0.00007, 0.00670, , 
1.310000000000000, -0.00703, -0.00007, 0.00670, , 
1.320000000000000, -0.00703, -0.00007, 0.00670, , 
1.330000000000000, -0.00703, -0.00007, 0.00670, , 
1.340000000000000, -0.00703, -0.00007, 0.00670, , 
1.350000000000000, -0.00703, -0.00007, 0.00670, , 
1.360000000000000, -0.00703, -0.00519, 0.00670, , 
1.370000000000000, -0.00703, -0.00007, 0.00670, , 
1.380000000000000, -0.00703, -0.00519, 0.00670, , 
1.390000000000000, -0.00703, -0.00007, 0.00670, , 
1.400000000000000, -0.00703, -0.00007, 0.00670, , 
1.410000000000000, -0.00703, -0.00007, 0.00670, , 
1.420000000000000, -0.01221, -0.00007, 0.00670, , 
1.430000000000000, -0.00703, -0.00007, 0.00153, , 
1.440000000000000, -0.00703, -0.00007, 0.00670, , 
1.450000000000000, -0.00703, -0.00007, 0.00670, , 
1.460000000000000, -0.01221, -0.00007, 0.00670, , 
1.470000000000000, -0.01221, -0.00007, 0.00670, , 
1.480000000000000, -0.00703, -0.00007, 0.00153, , 
1.490000000000000, -0.00703, -0.00519, 0.00670, , 
1.500000000000000, -0.00703, -0.00519, 0.00670, , 
1.510000000000000, -0.00703, -0.00519, 0.00670, , 
1.520000000000000, -0.00703, -0.00519, 0.00670, , 
1.530000000000000, -0.00703, -0.00519, 0.00670, , 
1.540000000000000, -0.00703, -0.00519, 0.00670, , 
1.550000000000000, -0.00703, -0.00519, 0.00153, , 
1.560000000000000, -0.00703, -0.00519, 0.00153, , 
1.570000000000000, -0.01221, -0.00007, 0.00670, , 
1.580000000000000, -0.00703, -0.00519, 0.00670, , 
1.590000000000000, -0.00703, -0.00007, 0.00670, , 
1.600000000000000, -0.00703, -0.00519, 0.00670, , 
1.610000000000000, -0.00703, -0.00519, 0.00670, , 
1.620000000000000, -0.00703, -0.00519, 0.00670, , 
1.630000000000000, -0.00703, -0.00519, 0.00670, , 
1.640000000000000, -0.00703, -0.00519, 0.00670, , 
1.650000000000000, -0.01221, -0.00519, 0.00670, , 
1.660000000000000, -0.00703, -0.00519, 0.00670, , 
1.670000000000000, -0.00703, -0.00007, 0.00670, , 
1.680000000000000, -0.01221, -0.00519, 0.00670, , 
1.690000000000000, -0.00703, -0.00007, 0.00670, , 
1.700000000000000, -0.00703, -0.00519, 0.00670, , 
1.710000000000000, -0.00703, -0.00519, 0.00670, , 
1.720000000000000, -0.00703, -0.00007, 0.00153, , 
1.730000000000000, -0.00703, -0.00007, 0.00670, , 
1.740000000000000, -0.01221, -0.00519, 0.00670, , 
1.750000000000000, -0.01221, -0.00007, 0.00670, , 
1.760000000000000, -0.00703, -0.00007, 0.00670, , 
1.770000000000000, -0.01221, -0.00519, 0.00670, , 
1.780000000000000, -0.00703, -0.00519, 0.00670, , 
1.790000000000000, -0.01221, -0.00007, 0.00153, , 
1.800000000000000, -0.00703, -0.00519, 0.00670, , 
1.810000000000000, -0.00703, -0.00007, 0.00670, , 
1.820000000000000, -0.00703, -0.00519, 0.00670, , 
1.830000000000000, -0.01221, -0.00007, 0.00670, , 
1.840000000000000, -0.00703, -0.00519, 0.00670, , 
1.850000000000000, -0.01221, -0.00519, 0.00670, , 
1.860000000000000, -0.01221, -0.00519, 0.00670, , 
1.870000000000000, -0.01221, -0.00007, 0.00670, , 
1.880000000000000, -0.00703, -0.00007, 0.00670, , 
1.890000000000000, -0.01221, -0.00007, 0.00670, , 
1.900000000000000, -0.00703, -0.00519, 0.00670, , 
1.910000000000000, -0.01221, -0.00007, 0.00670, , 
1.920000000000000, -0.00703, -0.00007, 0.00670, , 
1.930000000000000, -0.01221, -0.00519, 0.00670, , 
1.940000000000000, -0.01221, -0.00519, 0.00670, , 
1.950000000000000, -0.00703, -0.00519, 0.00670, , 
1.960000000000000, -0.00703, -0.00519, 0.00153, , 
1.970000000000000, -0.00703, -0.00519, 0.00670, , 
1.980000000000000, -0.00703, -0.00519, 0.00153, , 
1.990000000000000, -0.01221, -0.00519, 0.00153, , 
2.000000000000000, -0.00703, -0.00519, 0.00670, , 
2.010000000000000, -0.00703, -0.00519, 0.00670, , 
2.020000000000000, -0.00703, -0.00007, 0.00670, , 
2.030000000000000, -0.00703, -0.00519, 0.00670, , 
2.040000000000000, -0.00703, -0.00519, 0.00670, , 
2.050000000000000, -0.00703, -0.00519, 0.00670, , 
2.060000000000000, -0.00703, -0.00519, 0.00670, , 
2.070000000000000, -0.01221, -0.00519, 0.00670, , 
2.080000000000000, -0.00703, -0.00007, 0.00670, , 
2.090000000000000, -0.00703, -0.00007, 0.00670, , 
2.100000000000000, -0.00703, -0.00007, 0.00670, , 
2.110000000000000, -0.00703, -0.00007, 0.00153, , 
2.120000000000000, -0.00703, -0.00519, 0.00670, , 
2.130000000000000, -0.01221, -0.00007, 0.00670, , 
2.140000000000000, -0.00703, -0.00007, 0.00670, , 
2.150000000000000, -0.01221, -0.00007, 0.00670, , 
2.160000000000000, -0.00703, -0.00007, 0.00670, , 
2.170000000000000, -0.00703, -0.00007, 0.00670, , 
2.180000000000000, -0.01221, -0.00519, 0.00670, , 
2.190000000000000, -0.00703, -0.00007, 0.00670, , 
2.200000000000000, -0.00703, -0.00007, 0.00670, , 
2.210000000000000, -0.01221, -0.00519, 0.00670, , 
2.220000000000000, -0.00703, -0.00519, 0.00670, , 
2.230000000000000, -0.00703, -0.00007, 0.00670, , 
2.240000000000000, -0.00703, -0.00519, 0.00670, , 
2.250000000000000, -0.00703, -0.00519, 0.00153, , 
2.260000000000000, -0.00703, -0.00519, 0.00670, , 
2.270000000000000, -0.00703, -0.00007, 0.00670, , 
2.280000000000000, -0.00703, -0.00519, 0.00670, , 
2.290000000000000, -0.00703, -0.00007, 0.00670, , 
2.300000000000000, -0.00703, -0.00007, 0.00670, , 
2.310000000000000, -0.00703, -0.00007, 0.00153, , 
2.320000000000000, -0.00703, -0.00519, 0.00670, , 
2.330000000000000, -0.00703, -0.00519, 0.00670, , 
2.340000000000000, -0.00703, -0.00519, 0.00153, , 
2.350000000000000, -0.00703, -0.00519, 0.00670, , 
2.360000000000000, -0.01221, -0.00007, 0.00670, , 
2.370000000000000, -0.00703, -0.00007, 0.00670, , 
2.380000000000000, -0.01221, -0.00519, 0.00153, , 
2.390000000000000, -0.00703, -0.00519, 0.00670, , 
2.400000000000000, -0.00703, -0.00007, 0.00670, , 
2.410000000000000, -0.00703, -0.00007, 0.00670, , 
2.420000000000000, -0.01221, -0.00519, 0.00153, , 
2.430000000000000, -0.01221, -0.00519, 0.00670, , 
2.440000000000000, -0.00703, -0.00007, 0.00153, , 
2.450000000000000, -0.00703, -0.00007, 0.00670, , 
2.460000000000000, -0.01221, -0.00519, 0.00670, , 
2.470000000000000, -0.00703, -0.00519, 0.00153, , 
2.480000000000000, -0.00703, -0.00519, 0.00670, , 
2.490000000000000, -0.00703, -0.00007, 0.00670, , 
2.500000000000000, -0.00703, -0.00519, 0.00670, , 
2.510000000000000, -0.01221, -0.00519, 0.00670, , 
2.520000000000000, -0.01221, -0.00007, 0.00153, , 
2.530000000000000, -0.00703, -0.00007, 0.00670, , 
2.540000000000000, -0.00703, -0.00007, 0.00153, , 
2.550000000000000, -0.01221, -0.00519, 0.00153, , 
2.560000000000000, -0.00703, -0.00007, 0.00670, , 
2.570000000000000, -0.01221, -0.00007, 0.00670, , 
2.580000000000000, -0.01221, -0.00519, 0.00670, , 
2.590000000000000, -0.01221, -0.00007, 0.00670, , 
2.600000000000000, -0.00703, -0.00007, 0.00670, , 
2.610000000000000, -0.00703, -0.00007, 0.00670, , 
2.620000000000000, -0.01221, -0.00007, 0.00670, , 
2.630000000000000, -0.01221, -0.00007, 0.00670, , 
2.640000000000000, -0.00703, -0.00007, 0.00670, , 
2.650000000000000, -0.01221, -0.00519, 0.00670, , 
2.660000000000000, -0.00703, -0.00007, 0.00670, , 
2.670000000000000, -0.01221, -0.00007, 0.00670, , 
2.680000000000000, -0.00703, -0.00519, 0.00670, , 
2.690000000000000, -0.01221, -0.00007, 0.00153, , 
2.700000000000000, -0.01221, -0.00519, 0.00670, , 
2.710000000000000, -0.00703, -0.00007, 0.00670, , 
2.720000000000000, -0.00703, -0.00007, 0.00670, , 
2.730000000000000, -0.01221, -0.00007, 0.00670, , 
2.740000000000000, -0.00703, -0.00519, 0.00670, , 
2.750000000000000, -0.00703, -0.00519, 0.00670, , 
2.760000000000000, -0.00703, -0.00519, 0.00670, , 
2.770000000000000, -0.01221, -0.00007, 0.00670, , 
2.780000000000000, -0.00703, -0.00007, 0.00670, , 
2.790000000000000, -0.01221, -0.00519, 0.00670, , 
2.800000000000000, -0.00703, -0.00007, 0.00670, , 
2.810000000000000, -0.00703, -0.00007, 0.00670, , 
2.820000000000000, -0.00703, -0.00519, 0.00670, , 
2.830000000000000, -0.01221, -0.00007, 0.00670, , 
2.840000000000000, -0.01221, -0.00519, 0.00670, , 
2.850000000000000, -0.00703, -0.00007, 0.00670, , 
2.860000000000000, -0.00703, -0.00519, 0.00670, , 
2.870000000000000, -0.01221, -0.00007, 0.00670, , 
2.880000000000000, -0.00703, -0.00007, 0.00153, , 
2.890000000000000, -0.01221, -0.00519, 0.00670, , 
2.900000000000000, -0.01221, -0.00007, 0.00670, , 
2.910000000000000, -0.00703, -0.00007, 0.00670, , 
2.920000000000000, -0.00703, -0.00519, 0.00670, , 
2.930000000000000, -0.01221, -0.00007, 0.00670, , 
2.940000000000000, -0.00703, -0.00519, 0.00670, , 
2.950000000000000, -0.01221, -0.00519, 0.00670, , 
2.960000000000000, -0.00703, -0.00519, 0.00670, , 
2.970000000000000, -0.00703, -0.00007, 0.00670, , 
2.980000000000000, -0.00703, -0.00519, 0.00670, , 
2.990000000000000, -0.00703, -0.00007, 0.00670, , 
3.000000000000000, -0.00703, -0.00007, 0.00670, , 
3.010000000000000, -0.00703, -0.00007, 0.00670, , 
3.020000000000000, -0.01221, -0.00519, 0.00153, , 
3.030000000000000, -0.01221, -0.00519, 0.00670, , 
3.040000000000000, -0.00703, -0.00519, 0.00670, , 
3.050000000000000, -0.00703, -0.00519, 0.00670, , 
3.060000000000000, -0.01221, -0.00519, 0.00670, , 
3.070000000000000, -0.01221, -0.00007, 0.00670, , 
3.080000000000000, -0.00703, -0.00519, 0.00670, , 
3.090000000000000, -0.00703, -0.00007, 0.00670, , 
3.100000000000000, -0.01221, -0.00007, 0.00670, , 
3.110000000000000, -0.01221, -0.00007, 0.00670, , 
3.120000000000000, -0.01221, -0.00007, 0.00153, , 
3.130000000000000, -0.01221, -0.00007, 0.00670, , 
3.140000000000000, -0.00703, -0.00007, 0.00670, , 
3.150000000000000, -0.00703, -0.00007, 0.00670, , 
3.160000000000000, -0.00703, -0.00007, 0.00670, , 
3.170000000000000, -0.00703, -0.00007, 0.00670, , 
3.180000000000000, -0.00703, -0.00519, 0.00670, , 
3.190000000000000, -0.01221, -0.00007, 0.00670, , 
3.200000000000000, -0.01221, -0.00519, 0.00670, , 
3.210000000000000, -0.01221, -0.00519, 0.00153, , 
3.220000000000000, -0.01221, -0.00007, 0.00670, , 
3.230000000000000, -0.01221, -0.00007, 0.00670, , 
3.240000000000000, -0.01221, -0.00007, 0.00670, , 
3.250000000000000, -0.00703, -0.00519, 0.00670, , 
3.260000000000000, -0.00703, -0.00007, 0.00670, , 
3.270000000000000, -0.00703, -0.00007, 0.00670, , 
3.280000000000000, -0.00703, -0.00519, 0.00670, , 
3.290000000000000, -0.00703, -0.00007, 0.00670, , 
3.300000000000000, -0.00703, -0.00519, 0.00670, , 
3.310000000000000, -0.00703, -0.00007, 0.00670, , 
3.320000000000000, -0.01221, -0.00519, 0.00670, , 
3.330000000000000, -0.01221, -0.00519, 0.00153, , 
3.340000000000000, -0.01221, -0.00519, 0.00670, , 
3.350000000000000, -0.00703, -0.00519, 0.00670, , 
3.360000000000000, -0.00703, -0.00007, 0.00670, , 
3.370000000000000, -0.01221, -0.00519, 0.00670, , 
3.380000000000000, -0.01221, -0.00007, 0.00670, , 
3.390000000000000, -0.01221, -0.00007, 0.00670, , 
3.400000000000000, -0.01221, -0.00519, 0.00670, , 
3.410000000000000, -0.00703, -0.00519, 0.00670, , 
3.420000000000000, -0.01221, -0.00519, 0.00670, , 
3.430000000000000, -0.01221, -0.00007, 0.00670, , 
3.440000000000000, -0.00703, -0.00519, 0.00670, , 
3.450000000000000, -0.01221, -0.00519, 0.00670, , 
3.460000000000000, -0.00703, -0.00007, 0.00670, , 
3.470000000000000, -0.00703, -0.00519, 0.00670, , 
3.480000000000000, -0.00703, -0.00519, 0.00670, , 
3.490000000000000, -0.00703, -0.00519, 0.00670, , 
3.500000000000000, -0.01221, -0.00519, 0.00153, , 
3.510000000000000, -0.01221, -0.00519, 0.00670, , 
3.520000000000000, -0.00703, -0.00007, 0.00670, , 
3.530000000000000, -0.00703, -0.00007, 0.00670, , 
3.540000000000000, -0.01221, -0.00519, 0.00670, , 
3.550000000000000, -0.01221, -0.00519, 0.00670, , 
3.560000000000000, -0.01221, -0.00519, 0.00670, , 
3.570000000000000, -0.01221, -0.00519, 0.00670, , 
3.580000000000000, -0.01221, -0.00519, 0.00670, , 
3.590000000000000, -0.01221, -0.00519, 0.00670, , 
3.600000000000000, -0.00703, -0.00519, 0.00670, , 
3.610000000000000, -0.00703, -0.00519, 0.00153, , 
3.620000000000000, -0.00703, -0.00007, 0.00670, , 
3.630000000000000, -0.00703, -0.00519, 0.00670, , 
3.640000000000000, -0.00703, -0.00519, 0.00670, , 
3.650000000000000, -0.00703, -0.00007, 0.00153, , 
3.660000000000000, -0.01221, -0.00519, 0.00670, , 
3.670000000000000, -0.01221, -0.00519, 0.00670, , 
3.680000000000000, -0.00703, -0.00007, 0.00670, , 
3.690000000000000, -0.00703, -0.00007, 0.00670, , 
3.700000000000000, -0.00703, -0.00519, 0.00670, , 
3.710000000000000, -0.00703, -0.00519, 0.00670, , 
3.720000000000000, -0.01221, -0.00519, 0.00153, , 
3.730000000000000, -0.00703, -0.00007, 0.00670, , 
3.740000000000000, -0.01221, -0.00519, 0.00670, , 
3.750000000000000, -0.01221, -0.00519, 0.00670, , 
3.760000000000000, -0.01221, -0.00519, 0.00670, , 
3.770000000000000, -0.00703, -0.00007, 0.00153, , 
3.780000000000000, -0.01221, -0.00519, 0.00670, , 
3.790000000000000, -0.01221, -0.00519, 0.00670, , 
3.800000000000000, -0.01221, -0.00007, 0.00670, , 
3.810000000000000, -0.01221, -0.00519, 0.00670, , 
3.820000000000000, -0.01221, -0.00007, 0.00670, , 
3.830000000000000, -0.00703, -0.00007, 0.00670, , 
3.840000000000000, -0.00703, -0.00519, 0.00670, , 
3.850000000000000, -0.01221, -0.00519, 0.00670, , 
3.860000000000000, -0.00703, -0.00519, 0.00670, , 
3.870000000000000, -0.00703, -0.00519, 0.00670, , 
3.880000000000000, -0.01221, -0.00519, 0.00670, , 
3.890000000000000, -0.00703, -0.00007, 0.00670, , 
3.900000000000000, -0.01221, -0.00519, 0.00153, , 
3.910000000000000, -0.01221, -0.00007, 0.00670, , 
3.920000000000000, -0.01221, -0.00519, 0.00670, , 
3.930000000000000, -0.00703, -0.00007, 0.00670, , 
3.940000000000000, -0.00703, -0.00519, 0.00670, , 
3.950000000000000, -0.01221, -0.00007, 0.00153, , 
3.960000000000000, -0.01221, -0.00007, 0.00670, , 
3.970000000000000, -0.00703, -0.00519, 0.00670, , 
3.980000000000000, -0.00703, -0.00007, 0.00153, , 
3.990000000000000, -0.01221, -0.00519, 0.00670, , 
4.000000000000000, -0.01221, -0.00007, 0.00670, , 
4.010000000000000, -0.01221, -0.00007, 0.00153, , 
4.020000000000000, -0.01221, -0.00007, 0.00670, , 
4.030000000000000, -0.01221, -0.00519, 0.00670, , 
4.040000000000000, -0.01221, -0.00519, 0.00670, , 
4.050000000000000, -0.00703, -0.00519, 0.00153, , 
4.060000000000000, -0.01221, -0.00519, 0.00670, , 
4.070000000000000, -0.00703, -0.00007, 0.00670, , 
4.080000000000000, -0.00703, -0.00519, 0.00670, , 
4.090000000000000, -0.01221, -0.00007, 0.00670, , 
4.100000000000000, -0.01221, -0.00519, 0.00153, , 
4.110000000000000, -0.01221, -0.00007, 0.00670, , 
4.120000000000000, -0.00703, -0.00519, 0.00670, , 
4.130000000000000, -0.00703, -0.00519, 0.00670, , 
4.140000000000000, -0.00703, -0.00519, 0.00670, , 
4.150000000000000, -0.00703, -0.00519, 0.00670, , 
4.160000000000000, -0.01221, -0.00007, 0.00670, , 
4.170000000000000, -0.00703, -0.00519, 0.00670, , 
4.180000000000000, -0.01221, -0.00519, 0.00670, , 
4.190000000000000, -0.00703, -0.00007, 0.00670, , 
4.200000000000000, -0.01221, -0.00519, 0.00670, , 
4.210000000000000, -0.01221, -0.00519, 0.00670, , 
4.220000000000000, -0.00703, -0.00519, 0.00670, , 
4.230000000000000, -0.01221, -0.00519, 0.00670, , 
4.240000000000000, -0.00703, -0.00007, 0.00670, , 
4.250000000000000, -0.00703, -0.00007, 0.00670, , 
4.260000000000000, -0.00703, -0.00519, 0.00153, , 
4.270000000000000, -0.01221, -0.00519, 0.00670, , 
4.280000000000000, -0.00703, -0.00007, 0.00670, , 
4.290000000000000, -0.01221, -0.00519, 0.00670, , 
4.300000000000000, -0.01739, -0.00519, 0.00670, , 
4.310000000000000, -0.01221, -0.00519, 0.00670, , 
4.320000000000000, -0.00703, -0.00519, 0.00670, , 
4.330000000000000, -0.00703, -0.00519, 0.00670, , 
4.340000000000000, -0.00703, -0.00007, 0.00670, , 
4.350000000000000, -0.01221, -0.00007, 0.00670, , 
4.360000000000000, -0.01221, -0.00007, 0.00670, , 
4.370000000000000, -0.00703, -0.00519, 0.00670, , 
4.380000000000000, -0.01221, -0.00519, 0.00670, , 
4.390000000000000, -0.01221, -0.00519, 0.00153, , 
4.400000000000000, -0.01221, -0.00519, 0.00670, , 
4.410000000000000, -0.01221, -0.00519, 0.00670, , 
4.420000000000000, -0.01221, -0.00007, 0.00670, , 
4.430000000000000, -0.01221, -0.00519, 0.00153, , 
4.440000000000000, -0.00703, -0.00519, 0.00670, , 
4.450000000000000, -0.01221, -0.00519, 0.00670, , 
4.460000000000000, -0.00703, -0.00519, 0.00670, , 
4.470000000000000, -0.01221, -0.00519, 0.00670, , 
4.480000000000000, -0.01221, -0.00007, 0.00670, , 
4.490000000000000, -0.00703, -0.00519, 0.00670, , 
4.500000000000000, -0.01221, -0.00519, 0.00670, , 
4.510000000000000, -0.01221, -0.00007, 0.00670, , 
4.520000000000000, -0.00703, -0.00007, 0.00670, , 
4.530000000000000, -0.00703, -0.00519, 0.00670, , 
4.540000000000000, -0.00703, -0.00519, 0.00670, , 
4.550000000000000, -0.00703, -0.00007, 0.00670, , 
4.560000000000000, -0.00703, -0.00007, 0.00670, , 
4.570000000000000, -0.01221, -0.00007, 0.00670, , 
4.580000000000000, -0.01221, -0.00007, 0.00670, , 
4.590000000000000, -0.01221, -0.00007, 0.00670, , 
4.600000000000000, -0.01221, -0.00519, 0.00670, , 
4.610000000000000, -0.00703, -0.00007, 0.00670, , 
4.620000000000000, -0.01221, -0.00519, 0.00670, , 
4.630000000000000, -0.00703, -0.00519, 0.00670, , 
4.640000000000000, -0.01221, -0.00007, 0.00670, , 
4.650000000000000, -0.01221, -0.00007, 0.00670, , 
4.660000000000000, -0.01221, -0.00519, 0.00670, , 
4.670000000000000, -0.01221, -0.00007, 0.00670, , 
4.680000000000000, -0.01221, -0.00519, 0.00670, , 
4.690000000000000, -0.01221, -0.00007, 0.00670, , 
4.700000000000000, -0.01221, -0.00007, 0.00670, , 
4.710000000000000, -0.01221, -0.00007, 0.00670, , 
4.720000000000000, -0.01221, -0.00519, 0.00670, , 
4.730000000000000, -0.01221, -0.00007, 0.00670, , 
4.740000000000000, -0.00703, -0.00007, 0.00670, , 
4.750000000000000, -0.01221, -0.00007, 0.00670, , 
4.760000000000000, -0.01221, -0.00007, 0.00670, , 
4.770000000000000, -0.01221, -0.00519, 0.00670, , 
